id;name
193;acquadisale
28;azione
150;sberletese
138;bruciapelo
203;palmoforza
147;privazione
127;vitaltiro
143;maniereforti
191;svegliopacca
197;zuffa
128;introforza
49;iper raggio
265;abbattimento
64;terremoto
65;fossa
146;breccia
166;rocciotomba
141;facciata
271;calciobasso
274;coro
218;focalcolpo
198;rivincita
285;nemesi
222;gigaimpatto
247;pietrataglio
292;battiterra
94;frana
205;velenpuntura
136;spaccaroccia
148;forzasegreta
345;crescipugno
43;surf
53;forza
223;pugnoscarica
276;insidia
129;incrocolpo
120;dinamipugno
194;fintoattacco
105;finta
142;centripugno
145;vendetta
7;fuocopugno
8;gelopugno
245;metaltestata
101;russare
144;troppoforte
9;tuonopugno
