id;name
88;bolla
11;presa
47;bollaraggio
256;doppiosmash
147;privazione
207;nottesferza
79;comete
302;conchilama
131;sgranocchio
90;martellata
128;introforza
44;geloraggio
45;bora
49;iper raggio
65;fossa
146;breccia
268;fangonda
106;fangobomba
166;rocciotomba
175;aeroassalto
141;facciata
274;coro
115;falsofinale
279;idrovampata
198;rivincita
285;nemesi
222;gigaimpatto
94;frana
211;forbice x
136;spaccaroccia
148;forzasegreta
321;urlorabbia
206;neropulsar
13;taglio
43;surf
53;forza
77;cascata
149;sub
133;forzantica
253;acquagetto
29;corposcontro
276;insidia
33;sdoppiatore
126;ferrartigli
144;troppoforte
110;ventogelato
101;russare
188;idropulsar
