id;name
68;attacco rapido
63;sassata
195;spennata
133;forzantica
284;acrobazia
122;dragospiro
131;sgranocchio
196;retromarcia
94;frana
177;dragartigli
32;colpo
128;introforza
265;abbattimento
64;terremoto
65;fossa
166;rocciotomba
175;aeroassalto
141;facciata
274;coro
118;alacciaio
226;ombrartigli
247;pietrataglio
292;battiterra
136;spaccaroccia
148;forzasegreta
13;taglio
37;morso
213;dragopulsar
221;geoforza
255;zuccata
147;privazione
208;idrondata
179;rimbalzo
140;ondacalda
125;codacciaio
101;russare
139;baraonda
233;cozzata zen
