id;name
192;martelpugno
32;colpo
308;tifone
139;baraonda
162;sgomento
14;raffica
37;morso
145;vendetta
164;aerasoio
170;extrasenso
210;eterelama
131;sgranocchio
206;neropulsar
128;introforza
49;iper raggio
265;abbattimento
67;psichico
146;breccia
268;fangonda
106;fangobomba
175;aeroassalto
141;facciata
99;furto
274;coro
218;focalcolpo
281;cadutalibera
283;bruciatutto
284;acrobazia
198;rivincita
222;gigaimpatto
196;retromarcia
136;spaccaroccia
148;forzasegreta
16;volo
53;forza
273;ripicca
140;ondacalda
110;ventogelato
125;codacciaio
147;privazione
101;russare
144;troppoforte
