id;name
138;bruciapelo
28;azione
333;incantavoce
3;doppiasberla
105;finta
191;svegliopacca
182;supplica
33;sdoppiatore
335;carineria
128;introforza
44;geloraggio
45;bora
57;solarraggio
61;fulmine
62;tuono
65;fossa
134;palla ombra
141;facciata
274;coro
275;echeggiavoce
251;raggioscossa
198;rivincita
285;nemesi
84;mangiasogni
296;sprizzalampo
148;forzasegreta
200;ultimascelta
231;pantanobomba
201;sbigoattacco
139;baraonda
233;cozzata zen
156;granvoce
110;ventogelato
125;codacciaio
187;ondashock
101;russare
188;idropulsar
