id;name
336;carineria
28;azione
25;bottintesta
92;sfuriate
183;supplica
97;lacerazione
33;sdoppiatore
129;introforza
44;geloraggio
45;bora
49;iper raggio
61;fulmine
62;tuono
65;fossa
135;palla ombra
142;facciata
100;furto
275;coro
276;echeggiavoce
252;raggioscossa
227;ombrartigli
286;nemesi
223;gigaimpatto
137;spaccaroccia
149;forzasegreta
13;taglio
43;surf
53;forza
108;fangosberla
124;inseguimento
237;scalaroccia
245;sporcolancio
157;granvoce
111;ventogelato
126;codacciaio
201;ultimascelta
210;semebomba
188;ondashock
102;russare
189;idropulsar
36;missilspillo
31;riduttore
133;extrarapido
