id;name
185;fogliamagica
66;confusione
3;doppiasberla
46;psicoraggio
67;psichico
264;psicoshock
129;introforza
49;iper raggio
57;solarraggio
61;fulmine
62;tuono
135;palla ombra
147;breccia
176;aeroassalto
142;facciata
100;furto
275;coro
219;focalcolpo
220;energipalla
252;raggioscossa
199;rivincita
223;gigaimpatto
348;assillo
84;mangiasogni
149;forzasegreta
349;crescipugno
345;magibrillio
139;bruciapelo
136;divinazione
111;ventogelato
192;svegliopacca
183;supplica
217;assorbipugno
7;fuocopugno
143;centripugno
274;ripicca
8;gelopugno
188;ondashock
169;segnoraggio
102;russare
9;tuonopugno
234;cozzata zen
