id;name
113;oltraggio
157;granvoce
96;tripletta
37;morso
25;bottintesta
123;dragospiro
132;sgranocchio
18;schianto
214;dragopulsar
215;dragofuria
29;corposcontro
129;introforza
49;iper raggio
64;terremoto
40;lanciafiamme
76;fuocobomba
167;rocciotomba
142;facciata
100;furto
275;coro
276;echeggiavoce
119;alacciaio
219;focalcolpo
252;raggioscossa
284;bruciatutto
285;acrobazia
199;rivincita
223;gigaimpatto
248;pietrataglio
293;battiterra
94;frana
295;codadrago
197;retromarcia
236;cannonflash
137;spaccaroccia
149;forzasegreta
207;neropulsar
16;volo
43;surf
53;forza
200;garanzia
163;sgomento
257;doppiosmash
222;geoforza
230;rogodenti
256;zuccata
229;gelodenti
228;fulmindenti
209;idrondata
238;dragobolide
141;ondacalda
126;codacciaio
188;ondashock
169;segnoraggio
102;russare
145;troppoforte
140;baraonda
234;cozzata zen
28;azione
