id;name
28;azione
41;pistolacqua
66;confusione
25;bottintesta
189;idropulsar
234;cozzata zen
67;psichico
264;psicoshock
129;introforza
44;geloraggio
45;bora
49;iper raggio
64;terremoto
65;fossa
135;palla ombra
147;breccia
40;lanciafiamme
76;fuocobomba
176;aeroassalto
142;facciata
275;coro
276;echeggiavoce
219;focalcolpo
280;idrovampata
284;bruciatutto
223;gigaimpatto
293;battiterra
84;mangiasogni
137;spaccaroccia
149;forzasegreta
43;surf
53;forza
150;sub
328;rutto
136;divinazione
102;russare
20;pestone
209;idrondata
217;assorbipugno
143;centripugno
274;ripicca
8;gelopugno
111;ventogelato
126;codacciaio
169;segnoraggio
