id;name
8;gelopugno
104;polneve
56;foglielama
111;ventogelato
226;geloscheggia
253;mazzuolegno
45;bora
129;introforza
44;geloraggio
49;iper raggio
57;solarraggio
64;terremoto
135;palla ombra
147;breccia
167;rocciotomba
142;facciata
275;coro
219;focalcolpo
220;energipalla
223;gigaimpatto
293;battiterra
294;alitogelido
94;frana
137;spaccaroccia
149;forzasegreta
53;forza
225;slavina
175;semitraglia
33;sdoppiatore
185;fogliamagica
210;semebomba
80;capocciata
20;pestone
143;centripugno
114;gigassorbimento
126;codacciaio
113;oltraggio
102;russare
189;idropulsar
