id;name
69;ira
37;morso
173;sabbiotomba
200;garanzia
108;fangosberla
132;sgranocchio
65;fossa
274;ripicca
64;terremoto
32;colpo
129;introforza
147;breccia
107;fangobomba
167;rocciotomba
142;facciata
100;furto
272;calciobasso
275;coro
284;bruciatutto
227;ombrartigli
199;rivincita
286;nemesi
248;pietrataglio
293;battiterra
94;frana
137;spaccaroccia
149;forzasegreta
322;urlorabbia
207;neropulsar
349;crescipugno
13;taglio
53;forza
33;sdoppiatore
230;rogodenti
124;inseguimento
237;scalaroccia
228;fulmindenti
140;baraonda
209;idrondata
222;geoforza
143;centripugno
126;codacciaio
148;privazione
102;russare
