id;name
124;inseguimento
69;ira
27;furia
26;incornata
146;vendetta
310;ricciolata
122;megacorno
32;colpo
223;gigaimpatto
129;introforza
64;terremoto
167;rocciotomba
176;aeroassalto
142;facciata
275;coro
199;rivincita
286;nemesi
248;pietrataglio
293;battiterra
94;frana
206;velenpuntura
297;sprizzalampo
137;spaccaroccia
149;forzasegreta
13;taglio
43;surf
53;forza
328;rutto
25;bottintesta
246;metaltestata
181;colpodifango
108;fangosberla
237;scalaroccia
80;capocciata
20;pestone
113;oltraggio
102;russare
145;troppoforte
140;baraonda
234;cozzata zen
