id;name
66;confusione
14;raffica
200;garanzia
300;cuorestampo
165;aerasoio
211;eterelama
136;divinazione
67;psichico
264;psicoshock
129;introforza
49;iper raggio
135;palla ombra
176;aeroassalto
142;facciata
100;furto
275;coro
119;alacciaio
220;energipalla
252;raggioscossa
285;acrobazia
223;gigaimpatto
84;mangiasogni
197;retromarcia
149;forzasegreta
16;volo
148;privazione
279;veicolaforza
270;sincrumore
114;gigassorbimento
141;ondacalda
188;ondashock
169;segnoraggio
87;aeroattacco
102;russare
140;baraonda
234;cozzata zen
