id;name
60;tuonoshock
68;attacco rapido
61;fulmine
129;introforza
49;iper raggio
62;tuono
65;fossa
147;breccia
142;facciata
100;furto
275;coro
276;echeggiavoce
219;focalcolpo
252;raggioscossa
223;gigaimpatto
291;invertivolt
297;sprizzalampo
137;spaccaroccia
149;forzasegreta
53;forza
334;incantavoce
3;doppiasberla
139;bruciapelo
9;tuonopugno
184;locomovolt
183;supplica
296;elettrotela
143;centripugno
126;codacciaio
148;privazione
188;ondashock
169;segnoraggio
102;russare
346;elettrococcola
18;schianto
195;fintoattacco
239;scarica
117;scintilla
22;megacalcio
43;surf
