id;name
241;verdebufera
208;nottesferza
1;botta
54;assorbimento
68;attacco rapido
55;megassorbimento
118;tagliofuria
124;inseguimento
186;fendifoglia
18;schianto
299;doppiocolpo
212;forbice x
116;falsofinale
178;dragartigli
129;introforza
49;iper raggio
57;solarraggio
64;terremoto
65;fossa
147;breccia
167;rocciotomba
176;aeroassalto
142;facciata
272;calciobasso
275;coro
219;focalcolpo
220;energipalla
285;acrobazia
223;gigaimpatto
293;battiterra
94;frana
137;spaccaroccia
149;forzasegreta
349;crescipugno
13;taglio
53;forza
175;semitraglia
132;sgranocchio
159;tritartigli
21;doppiocalcio
123;dragospiro
185;fogliamagica
12;ventagliente
214;dragopulsar
217;assorbipugno
143;centripugno
179;radicalbero
114;gigassorbimento
290;erbapatto
126;codacciaio
113;oltraggio
210;semebomba
102;russare
9;tuonopugno
