id;name
194;acquadisale
28;azione
151;sberletese
139;bruciapelo
204;palmoforza
148;privazione
128;vitaltiro
144;maniereforti
192;svegliopacca
198;zuffa
129;introforza
49;iper raggio
266;abbattimento
64;terremoto
65;fossa
147;breccia
167;rocciotomba
142;facciata
272;calciobasso
275;coro
219;focalcolpo
199;rivincita
286;nemesi
223;gigaimpatto
248;pietrataglio
293;battiterra
94;frana
206;velenpuntura
137;spaccaroccia
149;forzasegreta
349;crescipugno
43;surf
53;forza
224;pugnoscarica
277;insidia
130;incrocolpo
121;dinamipugno
195;fintoattacco
106;finta
143;centripugno
146;vendetta
7;fuocopugno
8;gelopugno
246;metaltestata
102;russare
145;troppoforte
9;tuonopugno
