id;name
72;leccata
202;sbigoattacco
170;pugnodombra
199;rivincita
135;palla ombra
84;mangiasogni
207;neropulsar
281;sciagura
265;velenoshock
129;introforza
49;iper raggio
61;fulmine
62;tuono
67;psichico
147;breccia
107;fangobomba
142;facciata
100;furto
275;coro
219;focalcolpo
220;energipalla
91;esplosione
227;ombrartigli
223;gigaimpatto
348;assillo
206;velenpuntura
137;spaccaroccia
149;forzasegreta
349;crescipugno
345;magibrillio
53;forza
163;sgomento
278;pulifumo
7;fuocopugno
8;gelopugno
73;smog
9;tuonopugno
217;assorbipugno
143;centripugno
274;ripicca
114;gigassorbimento
111;ventogelato
148;privazione
102;russare
140;baraonda
