id;name
236;scalaroccia
28;azione
114;rotolamento
126;ferrartigli
36;missilspillo
234;cristalcolpo
70;autodistruzione
241;vigorcolpo
245;metaltestata
198;rivincita
235;cannonflash
91;esplosione
128;introforza
49;iper raggio
57;solarraggio
61;fulmine
62;tuono
175;aeroassalto
141;facciata
274;coro
219;energipalla
226;ombrartigli
222;gigaimpatto
292;battiterra
205;velenpuntura
136;spaccaroccia
148;forzasegreta
13;taglio
53;forza
272;acidobomba
174;semitraglia
209;semebomba
113;gigassorbimento
147;privazione
101;russare
