id;name
28;azione
19;frustata
30;avvolgibotta
304;vorticerba
55;megassorbimento
18;schianto
186;fendifoglia
114;gigassorbimento
241;verdebufera
129;introforza
49;iper raggio
57;solarraggio
176;aeroassalto
142;facciata
275;coro
220;energipalla
223;gigaimpatto
295;codadrago
137;spaccaroccia
149;forzasegreta
13;taglio
53;forza
126;codacciaio
185;fogliamagica
124;inseguimento
131;tornado
209;idrondata
17;legatutto
214;dragopulsar
179;radicalbero
290;erbapatto
148;privazione
113;oltraggio
210;semebomba
102;russare
347;riguardo
