id;name
198;zuffa
143;centripugno
146;vendetta
4;cometapugno
124;inseguimento
105;pugnorapido
224;pugnoscarica
195;fintoattacco
218;vuotonda
9;tuonopugno
8;gelopugno
7;fuocopugno
172;stramontante
5;megapugno
129;introforza
64;terremoto
147;breccia
167;rocciotomba
142;facciata
100;furto
272;calciobasso
275;coro
219;focalcolpo
286;nemesi
248;pietrataglio
293;battiterra
94;frana
137;spaccaroccia
149;forzasegreta
349;crescipugno
53;forza
83;calcinvolo
125;rapigiro
183;supplica
217;assorbipugno
102;russare
28;azione
139;bruciapelo
