id;name
123;dragospiro
262;funestovento
134;forzantica
97;lacerazione
231;furtivombra
178;dragartigli
222;geoforza
205;forzasfera
227;ombrartigli
263;oscurotuffo
281;sciagura
129;introforza
49;iper raggio
61;fulmine
62;tuono
64;terremoto
67;psichico
135;palla ombra
176;aeroassalto
142;facciata
275;coro
276;echeggiavoce
119;alacciaio
220;energipalla
252;raggioscossa
199;rivincita
223;gigaimpatto
248;pietrataglio
293;battiterra
295;codadrago
84;mangiasogni
137;spaccaroccia
149;forzasegreta
207;neropulsar
13;taglio
16;volo
53;forza
209;idrondata
238;dragobolide
214;dragopulsar
157;granvoce
111;ventogelato
246;metaltestata
126;codacciaio
113;oltraggio
188;ondashock
102;russare
