id;name
28;azione
56;foglielama
68;attacco rapido
184;fogliamagica
113;gigassorbimento
200;ultimascelta
185;fendifoglia
128;introforza
49;iper raggio
57;solarraggio
65;fossa
134;palla ombra
175;aeroassalto
141;facciata
274;coro
275;echeggiavoce
219;energipalla
285;nemesi
222;gigaimpatto
211;forbice x
136;spaccaroccia
148;forzasegreta
53;forza
182;supplica
278;veicolaforza
269;sincrumore
156;granvoce
125;codacciaio
147;privazione
209;semebomba
101;russare
79;comete
37;morso
31;riduttore
33;sdoppiatore
