id;name
34;velenospina
148;privazione
68;attacco rapido
118;tagliofuria
106;finta
285;acrobazia
97;lacerazione
197;retromarcia
212;forbice x
172;stramontante
265;velenoshock
129;introforza
64;terremoto
65;fossa
147;breccia
107;fangobomba
167;rocciotomba
176;aeroassalto
142;facciata
100;furto
275;coro
119;alacciaio
116;falsofinale
199;rivincita
248;pietrataglio
292;entomoblocco
293;battiterra
94;frana
206;velenpuntura
137;spaccaroccia
149;forzasegreta
207;neropulsar
13;taglio
53;forza
244;velenocroce
33;sdoppiatore
195;fintoattacco
127;ferrartigli
208;nottesferza
182;velenocoda
12;ventagliente
237;scalaroccia
173;sabbiotomba
209;idrondata
251;coleomorso
222;geoforza
126;codacciaio
102;russare
