id;name
28;azione
105;finta
46;psicoraggio
89;stordipugno
201;sbigoattacco
139;baraonda
33;sdoppiatore
32;colpo
128;introforza
65;fossa
67;psichico
134;palla ombra
146;breccia
166;rocciotomba
141;facciata
99;furto
274;coro
285;nemesi
94;frana
84;mangiasogni
296;sprizzalampo
136;spaccaroccia
148;forzasegreta
345;crescipugno
53;forza
138;bruciapelo
110;ventogelato
232;psicotaglio
124;rapigiro
143;maniereforti
188;idropulsar
182;supplica
216;assorbipugno
7;fuocopugno
142;centripugno
156;granvoce
8;gelopugno
200;ultimascelta
187;ondashock
101;russare
9;tuonopugno
233;cozzata zen
