id;name
73;smog
39;braciere
106;finta
59;turbofuoco
278;pulifumo
268;pirolancio
7;fuocopugno
240;lavasbuffo
40;lanciafiamme
76;fuocobomba
129;introforza
49;iper raggio
67;psichico
147;breccia
142;facciata
271;nitrocarica
100;furto
272;calciobasso
275;coro
166;vampata
219;focalcolpo
284;bruciatutto
223;gigaimpatto
137;spaccaroccia
149;forzasegreta
349;crescipugno
53;forza
328;rutto
130;incrocolpo
121;dinamipugno
203;fuococarica
126;codacciaio
2;colpokarate
105;pugnorapido
5;megapugno
9;tuonopugno
183;supplica
299;doppiocolpo
143;centripugno
141;ondacalda
102;russare
