id;name
123;dragospiro
189;idropulsar
134;forzantica
97;lacerazione
216;gemmoforza
209;idrondata
178;dragartigli
222;geoforza
205;forzasfera
259;fendispazio
42;idropompa
129;introforza
44;geloraggio
45;bora
49;iper raggio
61;fulmine
62;tuono
64;terremoto
147;breccia
40;lanciafiamme
76;fuocobomba
167;rocciotomba
176;aeroassalto
142;facciata
275;coro
276;echeggiavoce
219;focalcolpo
284;bruciatutto
227;ombrartigli
223;gigaimpatto
248;pietrataglio
293;battiterra
94;frana
295;codadrago
137;spaccaroccia
149;forzasegreta
13;taglio
43;surf
53;forza
150;sub
238;dragobolide
214;dragopulsar
143;centripugno
157;granvoce
113;oltraggio
188;ondashock
102;russare
