id;name
2;colpokarate
271;calciobasso
145;vendetta
147;privazione
127;vitaltiro
191;svegliopacca
298;doppiocolpo
52;sottomissione
129;incrocolpo
120;dinamipugno
128;introforza
265;abbattimento
64;terremoto
65;fossa
146;breccia
40;lanciafiamme
76;fuocobomba
166;rocciotomba
141;facciata
99;furto
274;coro
218;focalcolpo
283;bruciatutto
198;rivincita
285;nemesi
292;battiterra
94;frana
205;velenpuntura
136;spaccaroccia
148;forzasegreta
345;crescipugno
53;forza
223;pugnoscarica
197;zuffa
7;fuocopugno
8;gelopugno
24;calciorullo
143;maniereforti
9;tuonopugno
142;centripugno
101;russare
144;troppoforte
