id;name
72;leccata
92;sfuriate
279;idrovampata
128;introforza
44;geloraggio
45;bora
65;fossa
166;rocciotomba
141;facciata
99;furto
271;calciobasso
274;coro
218;focalcolpo
284;acrobazia
226;ombrartigli
198;rivincita
136;spaccaroccia
148;forzasegreta
13;taglio
43;surf
77;cascata
149;sub
208;idrondata
162;sgomento
182;supplica
333;incantavoce
42;idropompa
142;centripugno
244;sporcolancio
8;gelopugno
110;ventogelato
125;codacciaio
147;privazione
101;russare
144;troppoforte
139;baraonda
188;idropulsar
10;graffio
41;pistolacqua
37;morso
193;acquadisale
131;sgranocchio
